0,1,2
38.0,71.0,-61.38297
38.0,94.0,-65.36443
44.0,117.0,-68.643364
47.0,138.0,-68.33434
53.0,161.0,-60.064373
64.0,181.0,-42.8154
79.0,195.0,-20.376642
99.0,210.0,-0.2832337
125.0,216.0,7.6668377
151.0,210.0,-0.9740702
168.0,198.0,-20.681583
183.0,187.0,-42.873505
197.0,167.0,-59.692417
206.0,143.0,-67.51178
209.0,123.0,-67.55163
214.0,100.0,-64.69909
217.0,77.0,-60.630524
58.0,60.0,21.095047
70.0,54.0,36.052288
82.0,51.0,45.326958
96.0,54.0,50.291958
108.0,57.0,51.987118
154.0,57.0,53.3199
165.0,54.0,51.842556
177.0,51.0,46.925797
191.0,54.0,37.902103
203.0,63.0,22.831522
128.0,86.0,47.65266
128.0,103.0,53.08273
128.0,120.0,61.34045
125.0,132.0,60.99158
113.0,141.0,39.752827
119.0,141.0,43.377003
128.0,143.0,45.195473
136.0,143.0,43.16202
142.0,141.0,39.49251
76.0,83.0,26.27286
82.0,80.0,36.416763
93.0,80.0,37.110962
105.0,86.0,32.95135
93.0,89.0,34.923428
82.0,89.0,32.37323
154.0,86.0,34.415752
162.0,80.0,38.696804
174.0,83.0,38.337517
183.0,86.0,27.845753
174.0,89.0,33.789886
162.0,89.0,36.32393
102.0,169.0,33.047237
110.0,167.0,43.907017
119.0,161.0,49.23185
128.0,164.0,49.998646
134.0,161.0,49.0597
145.0,167.0,42.251877
154.0,172.0,30.353197
142.0,175.0,38.01886
136.0,181.0,40.56681
125.0,181.0,41.250214
116.0,178.0,41.154064
110.0,175.0,39.451103
105.0,169.0,34.081207
119.0,169.0,43.52754
128.0,169.0,44.983177
134.0,169.0,42.79377
151.0,172.0,31.239191
134.0,169.0,42.25194
128.0,169.0,42.661697
119.0,169.0,42.850273
