0,1,2
72.0,118.0,-38.017254
73.0,131.0,-38.569096
75.0,144.0,-38.86148
79.0,155.0,-37.331276
83.0,166.0,-31.01238
90.0,175.0,-19.639364
100.0,179.0,-6.22897
111.0,183.0,6.76511
129.0,186.0,12.716207
146.0,183.0,6.094463
159.0,181.0,-7.104366
168.0,177.0,-20.682718
176.0,168.0,-31.876577
180.0,155.0,-37.710716
183.0,144.0,-38.946568
187.0,131.0,-38.557796
187.0,114.0,-37.882313
83.0,103.0,10.890333
90.0,101.0,18.770693
98.0,99.0,23.575253
105.0,99.0,26.27516
113.0,101.0,27.065376
139.0,99.0,27.631437
144.0,97.0,26.955128
154.0,97.0,24.39156
163.0,99.0,19.825073
170.0,101.0,11.79872
126.0,114.0,25.055126
126.0,123.0,28.952723
126.0,133.0,34.44219
126.0,138.0,34.58047
118.0,144.0,21.61999
122.0,144.0,23.317926
127.0,146.0,24.139584
133.0,144.0,23.068192
137.0,144.0,21.259232
96.0,112.0,15.300745
100.0,110.0,20.539871
107.0,110.0,20.898333
113.0,112.0,18.356085
107.0,114.0,20.256714
100.0,114.0,19.085218
140.0,112.0,19.294786
146.0,108.0,21.864723
154.0,108.0,21.628258
159.0,110.0,16.178028
154.0,114.0,19.923811
146.0,114.0,21.068111
107.0,157.0,13.722375
114.0,157.0,20.08041
122.0,155.0,23.909838
127.0,157.0,24.30515
131.0,155.0,23.746983
140.0,157.0,19.049564
148.0,160.0,12.073548
139.0,160.0,19.083078
133.0,162.0,22.670492
126.0,162.0,23.63443
120.0,162.0,23.047558
114.0,160.0,19.924927
109.0,157.0,13.697549
120.0,159.0,21.0398
127.0,159.0,21.926708
133.0,159.0,20.674963
146.0,159.0,11.966084
133.0,157.0,21.432716
127.0,157.0,22.328337
122.0,157.0,21.744495
