0,1,2
92.0,108.0,-61.940464
92.0,124.0,-62.262863
96.0,137.0,-61.92871
98.0,150.0,-59.879307
100.0,164.0,-52.83945
104.0,173.0,-39.48053
108.0,179.0,-23.204939
115.0,185.0,-6.418997
129.0,187.0,5.125468
146.0,181.0,5.257925
161.0,175.0,-2.8804479
174.0,169.0,-12.625732
184.0,158.0,-20.29494
190.0,145.0,-23.774982
191.0,133.0,-23.74938
193.0,118.0,-22.152988
195.0,103.0,-20.70834
85.0,99.0,-11.161936
87.0,95.0,-0.8512109
92.0,95.0,7.2274156
98.0,95.0,12.956479
104.0,97.0,16.554188
129.0,95.0,26.917877
136.0,91.0,28.41594
144.0,89.0,28.401955
153.0,91.0,26.679264
163.0,93.0,21.065868
117.0,108.0,20.535955
117.0,118.0,24.677248
115.0,127.0,29.79704
115.0,135.0,29.972254
113.0,139.0,13.090904
115.0,141.0,16.571503
121.0,141.0,19.487568
125.0,139.0,20.307102
130.0,139.0,19.755024
92.0,108.0,-3.323052
94.0,106.0,3.7105892
102.0,106.0,6.4825087
109.0,108.0,6.54952
102.0,110.0,6.012979
96.0,110.0,2.1975775
134.0,106.0,17.943289
140.0,103.0,22.355932
146.0,103.0,24.52419
153.0,105.0,20.976965
146.0,108.0,22.645006
140.0,108.0,21.416367
108.0,156.0,1.1877608
111.0,154.0,10.142957
117.0,152.0,17.12488
121.0,152.0,19.177397
125.0,150.0,20.470922
136.0,152.0,19.460106
146.0,154.0,14.908349
134.0,158.0,18.656878
129.0,160.0,19.515121
123.0,162.0,17.843666
117.0,160.0,14.783148
113.0,158.0,9.655233
109.0,156.0,1.7780771
117.0,156.0,13.663994
123.0,156.0,16.767088
129.0,154.0,17.972906
144.0,154.0,14.336733
129.0,154.0,18.515484
123.0,154.0,16.982992
117.0,154.0,14.219892
