0,1,2
60.0,122.0,-23.545002
63.0,136.0,-22.187267
67.0,148.0,-21.412779
70.0,158.0,-19.76328
75.0,172.0,-14.884981
85.0,182.0,-7.191496
96.0,187.0,1.5292298
109.0,192.0,8.297484
125.0,197.0,7.4881287
137.0,192.0,-2.8246572
142.0,187.0,-16.729532
145.0,182.0,-31.457726
147.0,172.0,-44.179787
149.0,160.0,-51.35689
150.0,148.0,-54.520744
152.0,136.0,-56.639202
152.0,122.0,-58.496094
84.0,105.0,11.048259
92.0,100.0,15.130817
101.0,98.0,17.098125
108.0,98.0,17.684946
114.0,100.0,17.050987
138.0,100.0,8.712589
143.0,98.0,5.039953
149.0,98.0,-0.47129557
154.0,100.0,-7.4791465
157.0,105.0,-15.77779
128.0,113.0,14.18914
130.0,122.0,19.39301
133.0,129.0,25.24234
133.0,136.0,26.534908
121.0,144.0,18.252144
125.0,144.0,19.163439
130.0,144.0,18.744629
133.0,144.0,16.071844
137.0,144.0,12.962224
96.0,115.0,13.193444
101.0,113.0,16.094887
108.0,113.0,14.140425
111.0,115.0,10.8104
108.0,117.0,14.105384
101.0,117.0,15.214266
137.0,115.0,2.6395767
142.0,112.0,1.838616
147.0,112.0,-0.6548222
149.0,115.0,-6.868035
147.0,117.0,-1.4800105
142.0,115.0,2.1249769
111.0,163.0,16.52951
120.0,158.0,20.304056
126.0,154.0,21.318005
130.0,156.0,20.780674
133.0,154.0,19.155704
138.0,158.0,14.308133
142.0,163.0,6.525362
138.0,166.0,12.880335
135.0,170.0,16.517515
130.0,170.0,18.62203
125.0,170.0,19.637861
120.0,166.0,18.884485
113.0,163.0,15.8901825
125.0,160.0,19.207718
130.0,160.0,18.978527
133.0,160.0,16.751377
140.0,163.0,7.086533
133.0,163.0,15.742363
130.0,163.0,17.373875
125.0,163.0,18.1804
