0,1,2
79.0,143.0,-42.72228
83.0,156.0,-39.591732
89.0,167.0,-36.63435
92.0,179.0,-32.590157
100.0,188.0,-24.149622
107.0,195.0,-11.564003
115.0,195.0,2.104409
124.0,195.0,14.645944
139.0,194.0,20.673508
154.0,188.0,14.54256
167.0,184.0,2.3002527
175.0,180.0,-11.1700735
182.0,171.0,-23.3005
186.0,160.0,-31.229216
186.0,147.0,-34.977406
188.0,136.0,-37.71942
186.0,121.0,-40.701733
83.0,115.0,-2.2254002
87.0,108.0,3.5804033
94.0,104.0,8.1081505
102.0,102.0,11.257938
109.0,102.0,12.918948
134.0,98.0,13.826898
141.0,95.0,12.466354
149.0,93.0,9.67986
158.0,95.0,5.6729236
165.0,98.0,-0.0016339133
124.0,111.0,15.634209
124.0,119.0,21.829855
124.0,126.0,29.22435
126.0,134.0,31.409948
121.0,143.0,21.24897
124.0,143.0,23.277374
128.0,143.0,24.466597
134.0,141.0,23.265825
137.0,141.0,21.308298
94.0,121.0,5.26512
98.0,117.0,9.591149
106.0,115.0,9.996535
111.0,117.0,8.837648
106.0,119.0,10.67527
100.0,121.0,9.450043
139.0,111.0,10.151283
145.0,108.0,11.527092
150.0,106.0,11.386835
158.0,109.0,7.016281
152.0,111.0,10.972759
145.0,113.0,12.023043
115.0,166.0,19.121391
119.0,158.0,24.393608
126.0,152.0,27.249693
130.0,152.0,27.999495
134.0,151.0,27.338587
143.0,154.0,24.306684
150.0,158.0,18.889645
143.0,162.0,25.187424
139.0,166.0,28.411024
132.0,167.0,29.208656
126.0,167.0,28.467125
121.0,167.0,25.283743
115.0,166.0,19.063917
126.0,158.0,25.59211
132.0,156.0,26.587599
135.0,156.0,25.601065
149.0,158.0,18.74743
137.0,158.0,26.103535
132.0,160.0,26.744474
126.0,160.0,26.044035
