0,1,2
83.0,115.0,-37.13161
81.0,127.0,-36.063267
83.0,140.0,-34.939358
83.0,150.0,-32.52914
86.0,161.0,-25.821413
91.0,170.0,-15.0036545
97.0,177.0,-2.5534432
107.0,182.0,8.547719
119.0,188.0,13.5032835
134.0,186.0,8.098295
143.0,183.0,-2.677035
151.0,178.0,-14.923224
159.0,169.0,-25.471668
166.0,158.0,-31.654194
169.0,148.0,-33.707523
174.0,137.0,-34.786728
177.0,124.0,-35.573036
94.0,100.0,3.5963333
100.0,97.0,9.816369
107.0,96.0,14.183362
113.0,97.0,16.928547
118.0,99.0,18.171682
140.0,100.0,18.901886
145.0,100.0,17.932692
151.0,100.0,15.405646
159.0,104.0,11.461355
164.0,108.0,5.29626
127.0,113.0,18.671665
126.0,121.0,23.472288
126.0,127.0,29.948637
124.0,134.0,31.35782
116.0,140.0,21.792686
119.0,142.0,23.68603
124.0,142.0,24.76238
129.0,142.0,23.517748
132.0,142.0,21.617296
102.0,110.0,9.317149
107.0,108.0,13.641881
112.0,108.0,14.014177
116.0,112.0,12.553582
112.0,113.0,14.132798
107.0,113.0,13.00006
139.0,115.0,13.6271
145.0,113.0,15.215954
150.0,113.0,15.066391
155.0,116.0,10.615906
150.0,118.0,14.142183
143.0,116.0,15.1676235
108.0,159.0,20.114477
113.0,155.0,25.649113
119.0,151.0,28.39487
123.0,153.0,29.026913
126.0,151.0,28.256847
132.0,156.0,24.607641
137.0,161.0,18.284958
132.0,164.0,23.22898
127.0,166.0,25.609432
121.0,166.0,26.284277
116.0,166.0,26.001717
113.0,163.0,24.126247
110.0,159.0,20.305557
119.0,156.0,26.351055
123.0,156.0,27.153488
127.0,158.0,25.863625
135.0,161.0,18.40145
127.0,159.0,24.594852
123.0,159.0,25.1939
118.0,159.0,25.017445
