0,1,2
71.0,109.0,-17.14429
73.0,120.0,-19.787842
74.0,130.0,-22.225634
77.0,139.0,-23.324085
82.0,151.0,-21.179947
90.0,162.0,-15.668011
100.0,168.0,-8.392304
111.0,175.0,-2.0903473
124.0,178.0,-1.6752934
135.0,172.0,-9.322664
142.0,165.0,-20.345058
145.0,157.0,-31.608639
148.0,147.0,-40.258472
152.0,136.0,-43.61643
152.0,125.0,-43.211555
155.0,115.0,-41.447525
156.0,102.0,-38.99435
89.0,106.0,20.244656
95.0,104.0,25.562374
103.0,102.0,28.062777
110.0,102.0,28.663887
116.0,104.0,27.733011
137.0,102.0,23.019775
142.0,99.0,21.287918
147.0,99.0,17.6944
153.0,99.0,12.098489
156.0,101.0,4.0867605
127.0,115.0,21.555834
127.0,123.0,23.308699
131.0,131.0,26.522427
131.0,136.0,25.695164
119.0,139.0,17.276682
124.0,141.0,17.722836
127.0,141.0,17.262743
132.0,139.0,15.584743
134.0,139.0,13.584588
98.0,115.0,20.260307
103.0,114.0,23.876251
110.0,112.0,22.87624
113.0,114.0,19.383062
110.0,117.0,21.555738
103.0,117.0,21.96638
135.0,112.0,14.620164
140.0,109.0,15.67415
145.0,110.0,14.163367
148.0,110.0,8.40078
145.0,114.0,12.148189
140.0,114.0,14.506994
111.0,154.0,11.569507
118.0,151.0,15.977019
124.0,149.0,17.878288
127.0,149.0,17.392721
131.0,149.0,16.20572
135.0,151.0,10.995417
139.0,152.0,3.5837293
135.0,157.0,8.371915
132.0,160.0,11.208361
127.0,162.0,12.821635
123.0,162.0,13.607682
118.0,159.0,13.110733
113.0,154.0,11.146807
123.0,154.0,15.151551
127.0,154.0,15.006205
131.0,152.0,13.055706
139.0,152.0,3.8641145
131.0,156.0,11.760739
127.0,156.0,13.131271
123.0,156.0,13.723855
