0,1,2
173.0,107.0,-8.153454
174.0,114.0,-9.770141
175.0,121.0,-11.4185095
178.0,127.0,-12.2189245
181.0,134.0,-11.201903
187.0,140.0,-8.262997
193.0,144.0,-4.3242
201.0,148.0,-1.0992739
210.0,151.0,-2.0439048
218.0,148.0,-8.248969
221.0,143.0,-16.29417
223.0,138.0,-23.981739
225.0,131.0,-29.8173
226.0,123.0,-32.07604
228.0,117.0,-32.000206
229.0,110.0,-31.02974
230.0,102.0,-29.670086
190.0,106.0,13.337565
195.0,106.0,15.977674
200.0,105.0,16.78677
204.0,106.0,16.570429
208.0,107.0,15.546488
220.0,106.0,10.504795
224.0,105.0,8.913985
227.0,104.0,6.1684113
230.0,104.0,2.2810988
232.0,104.0,-2.9334881
214.0,113.0,11.099401
215.0,118.0,12.368896
216.0,122.0,14.2674
216.0,126.0,13.717144
208.0,127.0,8.888754
211.0,128.0,8.851407
213.0,129.0,8.123562
216.0,128.0,6.6839542
217.0,127.0,5.091726
196.0,111.0,12.481711
199.0,111.0,14.132094
203.0,110.0,13.016483
205.0,111.0,10.372394
203.0,112.0,12.236628
199.0,113.0,13.053826
219.0,111.0,5.2689013
222.0,110.0,5.492652
225.0,110.0,4.0822053
227.0,110.0,0.36129516
225.0,111.0,2.9120762
221.0,112.0,4.8108573
201.0,134.0,6.137364
206.0,134.0,7.9840426
211.0,133.0,8.2684555
213.0,134.0,7.487326
215.0,133.0,6.4426336
219.0,133.0,2.550764
221.0,133.0,-2.269235
218.0,136.0,2.1910892
215.0,138.0,4.8440127
212.0,138.0,6.518272
209.0,138.0,7.4978433
206.0,136.0,7.3177037
202.0,134.0,5.8121476
209.0,135.0,6.8661766
212.0,136.0,6.1326303
215.0,135.0,4.4676347
220.0,133.0,-1.9345485
215.0,135.0,4.928267
213.0,135.0,6.4094486
210.0,135.0,7.241923
