0,1,2
4.0,200.0,-25.693481
5.0,207.0,-26.644314
6.0,211.0,-27.073647
7.0,215.0,-26.745808
8.0,220.0,-24.466557
7.0,224.0,-19.460058
6.0,227.0,-12.876029
7.0,232.0,-5.918143
11.0,235.0,-0.8888795
18.0,233.0,0.3844442
26.0,232.0,-1.8527292
32.0,230.0,-5.1397595
38.0,227.0,-7.371257
43.0,223.0,-7.589806
46.0,219.0,-6.388776
47.0,215.0,-4.3817534
51.0,208.0,-2.392448
0.0,198.0,-2.1646304
0.0,198.0,3.2982948
2.0,197.0,7.558528
4.0,198.0,10.398344
7.0,198.0,12.159151
18.0,200.0,18.41646
21.0,199.0,19.626812
26.0,199.0,20.115288
30.0,201.0,19.51004
35.0,203.0,16.692892
11.0,207.0,13.5233555
8.0,212.0,14.43586
7.0,216.0,15.811719
6.0,220.0,15.238267
6.0,221.0,7.049706
7.0,222.0,8.692189
8.0,223.0,10.162981
11.0,223.0,10.846875
13.0,222.0,10.779454
2.0,204.0,0.46650717
3.0,204.0,4.3108315
5.0,204.0,6.0446134
8.0,205.0,6.2502475
6.0,206.0,5.3370223
4.0,206.0,3.043245
20.0,207.0,12.689119
22.0,207.0,15.401241
26.0,207.0,16.843664
28.0,209.0,15.159365
26.0,210.0,15.405084
22.0,209.0,14.402927
4.0,228.0,0.2668529
4.0,227.0,4.7143655
7.0,227.0,8.374545
8.0,228.0,9.417826
9.0,228.0,10.246897
13.0,229.0,10.169681
16.0,230.0,8.18288
13.0,232.0,8.487131
11.0,232.0,7.8951335
8.0,232.0,6.6405706
6.0,231.0,5.076063
5.0,230.0,3.1380825
5.0,228.0,0.5914667
7.0,228.0,6.349996
8.0,229.0,8.028606
10.0,229.0,8.800049
15.0,229.0,7.8766246
10.0,230.0,8.229529
8.0,229.0,7.07165
7.0,228.0,5.659485
