0,1,2
79.0,112.0,-35.242783
82.0,123.0,-38.646862
87.0,135.0,-41.55372
90.0,146.0,-43.35176
95.0,159.0,-41.524048
101.0,172.0,-34.393818
109.0,180.0,-24.37787
121.0,189.0,-14.605961
135.0,194.0,-9.843996
150.0,186.0,-13.650092
159.0,173.0,-22.107807
167.0,164.0,-30.953789
172.0,151.0,-37.06756
174.0,136.0,-38.034992
175.0,125.0,-35.956944
175.0,114.0,-32.775936
175.0,101.0,-29.02024
87.0,112.0,10.601941
92.0,110.0,19.011951
98.0,109.0,24.210348
106.0,109.0,26.948483
111.0,110.0,27.743023
134.0,107.0,29.038658
140.0,106.0,28.928156
146.0,104.0,27.018124
154.0,102.0,23.003698
161.0,102.0,15.210397
124.0,120.0,24.239307
125.0,131.0,26.298733
125.0,139.0,29.62861
127.0,146.0,28.486866
119.0,147.0,14.25776
122.0,149.0,16.193188
129.0,149.0,17.226118
134.0,147.0,16.561174
137.0,146.0,14.987854
97.0,120.0,12.643413
101.0,120.0,18.089127
106.0,119.0,18.745962
113.0,120.0,16.298437
108.0,122.0,17.208094
101.0,122.0,15.740498
137.0,117.0,17.917538
142.0,115.0,20.961105
146.0,114.0,20.982101
151.0,114.0,15.881962
148.0,117.0,18.449707
142.0,119.0,19.293257
109.0,159.0,-0.57417446
116.0,157.0,8.739665
124.0,155.0,14.6910515
129.0,155.0,15.307424
134.0,154.0,15.195663
143.0,155.0,9.772056
151.0,154.0,0.32130426
145.0,165.0,4.363184
138.0,172.0,6.7861123
132.0,173.0,7.178084
124.0,173.0,6.2812653
117.0,168.0,3.3825784
111.0,159.0,-0.72951806
124.0,159.0,10.723407
130.0,159.0,12.299892
137.0,159.0,11.255189
150.0,154.0,0.064568825
137.0,165.0,7.582834
130.0,167.0,8.149809
124.0,167.0,7.0477595
