0,1,2
78.0,117.0,-50.80084
78.0,133.0,-48.533325
82.0,146.0,-46.80553
84.0,160.0,-44.27431
88.0,172.0,-37.523224
94.0,182.0,-25.152452
102.0,188.0,-10.410468
114.0,192.0,3.1482205
129.0,196.0,9.383932
147.0,192.0,3.4869077
159.0,186.0,-9.062545
171.0,182.0,-23.35164
179.0,172.0,-35.298313
183.0,158.0,-41.517498
187.0,146.0,-43.852158
189.0,134.0,-45.68318
191.0,119.0,-47.84626
86.0,95.0,-1.6139975
92.0,87.0,6.626638
100.0,85.0,12.610039
108.0,85.0,16.651775
116.0,87.0,18.934134
143.0,87.0,19.935387
149.0,85.0,18.072819
157.0,85.0,14.300111
167.0,87.0,8.828013
173.0,95.0,0.8836375
128.0,105.0,22.919811
128.0,113.0,30.480373
128.0,121.0,38.207706
128.0,129.0,40.00075
118.0,136.0,23.222805
122.0,138.0,26.48498
128.0,138.0,28.173073
133.0,136.0,26.657389
137.0,136.0,23.66015
98.0,107.0,5.4136167
102.0,103.0,11.03556
110.0,103.0,11.461085
116.0,107.0,9.794916
110.0,109.0,11.6697645
102.0,109.0,10.058424
143.0,107.0,11.264504
149.0,105.0,13.147662
157.0,105.0,12.919632
163.0,107.0,7.2107267
157.0,109.0,11.661619
149.0,109.0,13.205045
110.0,158.0,12.431028
114.0,150.0,22.44143
124.0,144.0,28.025858
128.0,146.0,28.913134
133.0,144.0,28.441492
143.0,148.0,23.359715
149.0,158.0,13.193795
141.0,166.0,20.15709
135.0,170.0,24.104418
129.0,170.0,24.90717
122.0,170.0,23.663973
116.0,166.0,19.451443
110.0,158.0,12.302235
122.0,150.0,24.75143
128.0,150.0,26.537611
135.0,150.0,25.256159
147.0,158.0,13.100669
135.0,162.0,22.789398
129.0,164.0,23.585295
122.0,162.0,22.248516
