0,1,2
78.0,96.0,-36.437496
78.0,110.0,-39.56183
78.0,123.0,-42.10739
80.0,137.0,-42.64618
82.0,149.0,-38.645382
87.0,162.0,-29.573101
96.0,170.0,-17.568064
106.0,179.0,-5.88176
120.0,184.0,-1.2090124
136.0,183.0,-6.686693
149.0,177.0,-18.093136
157.0,170.0,-30.361717
166.0,158.0,-39.462223
170.0,146.0,-42.822147
173.0,133.0,-41.80164
177.0,121.0,-38.87124
179.0,107.0,-35.253384
90.0,94.0,11.279293
96.0,94.0,19.561363
103.0,96.0,24.559774
110.0,96.0,27.223593
115.0,100.0,27.938147
138.0,101.0,28.750797
145.0,101.0,28.20375
152.0,100.0,25.771595
159.0,101.0,21.150179
166.0,103.0,12.90851
126.0,114.0,24.2495
124.0,123.0,26.705837
124.0,132.0,30.655672
122.0,139.0,29.81062
115.0,140.0,16.958597
119.0,142.0,18.7441
124.0,144.0,19.574244
127.0,144.0,18.61306
131.0,142.0,16.869701
99.0,107.0,13.469738
103.0,105.0,18.83247
110.0,107.0,19.234228
115.0,109.0,16.523506
110.0,110.0,17.761856
103.0,110.0,16.560791
140.0,112.0,17.81768
145.0,110.0,20.594965
150.0,110.0,20.425789
156.0,112.0,14.882521
150.0,114.0,17.894686
143.0,114.0,19.0371
106.0,154.0,9.846457
113.0,153.0,15.788816
119.0,151.0,19.40642
122.0,153.0,19.706514
126.0,153.0,19.381998
133.0,154.0,15.393941
138.0,156.0,8.986153
133.0,158.0,14.521587
127.0,158.0,16.760828
122.0,158.0,17.337368
117.0,158.0,16.935253
113.0,156.0,14.894749
108.0,153.0,10.117219
119.0,154.0,16.05731
122.0,156.0,16.892242
127.0,156.0,15.955096
136.0,156.0,9.255235
127.0,154.0,17.043913
122.0,153.0,17.487482
119.0,153.0,17.146904
