0,1,2
90.0,113.0,-50.08096
92.0,126.0,-49.74068
94.0,137.0,-48.900528
94.0,149.0,-47.122627
95.0,161.0,-41.22869
97.0,170.0,-29.940186
102.0,177.0,-16.148933
109.0,184.0,-2.351631
121.0,189.0,6.6016254
137.0,185.0,5.0923505
151.0,180.0,-2.5691404
163.0,175.0,-12.115641
172.0,166.0,-19.903103
179.0,154.0,-23.225632
182.0,142.0,-23.420336
186.0,130.0,-22.715895
189.0,118.0,-21.964977
90.0,101.0,-3.1533358
94.0,97.0,6.1004786
101.0,95.0,13.0096655
106.0,97.0,17.744064
113.0,99.0,20.520815
135.0,99.0,27.637596
142.0,97.0,28.351566
149.0,97.0,27.5562
158.0,101.0,25.0728
165.0,104.0,19.056356
123.0,113.0,24.139305
121.0,123.0,28.61913
120.0,130.0,34.06878
118.0,137.0,34.533173
113.0,139.0,18.752924
116.0,140.0,21.870712
121.0,142.0,24.34206
127.0,140.0,24.408104
130.0,140.0,23.292376
99.0,111.0,3.7518566
102.0,109.0,10.017836
108.0,109.0,12.103748
113.0,113.0,11.729644
108.0,114.0,11.80103
102.0,114.0,8.718592
137.0,114.0,19.581331
142.0,111.0,23.176516
149.0,113.0,24.554556
154.0,114.0,20.650496
149.0,116.0,22.956669
142.0,116.0,22.490124
106.0,154.0,4.8756294
109.0,149.0,15.265028
116.0,147.0,22.684868
121.0,149.0,24.490639
125.0,147.0,25.152271
135.0,151.0,22.214611
142.0,156.0,14.522943
134.0,165.0,17.731894
127.0,168.0,19.158926
120.0,168.0,18.036734
115.0,168.0,15.604348
109.0,163.0,11.095133
108.0,154.0,5.0498877
116.0,151.0,19.290295
121.0,152.0,22.221209
127.0,152.0,22.457542
142.0,156.0,14.008948
127.0,161.0,18.799162
121.0,163.0,17.982407
115.0,161.0,15.561978
