0,1,2
90.0,117.0,-35.84956
91.0,128.0,-35.383396
93.0,138.0,-34.87088
94.0,148.0,-33.7497
97.0,160.0,-29.373325
100.0,168.0,-20.7312
104.0,176.0,-10.431778
111.0,183.0,-0.6055087
124.0,186.0,4.912357
137.0,183.0,1.7728231
149.0,176.0,-6.227175
156.0,170.0,-15.093265
163.0,160.0,-22.416908
168.0,148.0,-26.235031
169.0,138.0,-27.261417
172.0,128.0,-27.750189
173.0,117.0,-28.24077
96.0,107.0,1.2986343
100.0,104.0,7.7191014
106.0,101.0,12.013632
110.0,101.0,14.807119
116.0,102.0,16.11866
136.0,102.0,17.701017
142.0,101.0,17.237736
147.0,101.0,15.481981
153.0,102.0,12.287278
159.0,107.0,6.6681976
124.0,115.0,16.744118
123.0,124.0,20.787008
123.0,131.0,25.77579
123.0,137.0,26.562014
116.0,140.0,14.956546
119.0,141.0,17.096056
123.0,143.0,18.49919
129.0,141.0,17.925373
132.0,141.0,16.435911
103.0,115.0,5.99814
106.0,114.0,10.279957
111.0,114.0,10.787151
116.0,115.0,9.471271
111.0,117.0,10.626204
106.0,118.0,9.306444
137.0,115.0,11.454343
142.0,114.0,13.435684
146.0,114.0,13.552325
150.0,115.0,9.767621
146.0,118.0,12.491833
140.0,117.0,13.120262
107.0,153.0,4.612341
111.0,150.0,12.774245
120.0,148.0,18.101278
123.0,148.0,19.159746
127.0,148.0,19.103907
136.0,151.0,15.578007
142.0,154.0,8.534131
134.0,161.0,12.296835
129.0,164.0,14.530312
123.0,164.0,14.549372
117.0,164.0,13.269984
111.0,160.0,9.879834
109.0,153.0,4.559354
119.0,151.0,15.325305
123.0,151.0,17.24829
129.0,151.0,16.71736
140.0,154.0,8.310368
129.0,158.0,13.823455
123.0,160.0,13.987493
119.0,158.0,12.53659
