0,1,2
56.0,128.0,-45.194805
58.0,144.0,-50.514004
65.0,159.0,-55.091324
68.0,173.0,-56.629597
75.0,190.0,-51.73646
85.0,207.0,-39.439438
94.0,219.0,-22.47992
106.0,233.0,-5.988226
125.0,236.0,1.2991662
145.0,228.0,-5.244271
159.0,216.0,-20.212927
168.0,204.0,-36.27105
178.0,185.0,-47.73766
183.0,168.0,-51.765614
185.0,154.0,-49.72009
188.0,137.0,-45.113415
190.0,118.0,-39.40471
65.0,118.0,22.793245
73.0,111.0,34.980915
82.0,111.0,42.485344
92.0,113.0,46.289978
101.0,116.0,47.160587
137.0,111.0,49.686344
145.0,108.0,49.53749
156.0,106.0,46.53366
166.0,106.0,40.129036
176.0,111.0,28.47889
121.0,137.0,41.260033
121.0,152.0,43.75252
121.0,164.0,48.745197
123.0,173.0,46.996403
111.0,180.0,29.53687
116.0,180.0,31.932253
123.0,183.0,33.213596
128.0,180.0,32.256763
133.0,180.0,30.253414
80.0,135.0,25.802036
85.0,132.0,34.16496
94.0,132.0,35.070797
101.0,135.0,31.43232
94.0,140.0,32.674076
87.0,140.0,30.47973
140.0,135.0,34.179916
147.0,130.0,38.516697
156.0,128.0,38.592316
161.0,130.0,30.492239
156.0,135.0,34.50154
147.0,135.0,35.949966
101.0,202.0,19.274837
109.0,200.0,28.20321
118.0,197.0,33.635456
123.0,197.0,34.275314
128.0,195.0,33.99958
137.0,200.0,28.443949
145.0,202.0,19.173422
135.0,204.0,25.986277
130.0,207.0,28.447193
123.0,209.0,28.890503
116.0,209.0,28.212029
111.0,207.0,25.680408
104.0,202.0,19.962439
116.0,202.0,28.698824
123.0,202.0,30.083412
128.0,202.0,28.863857
142.0,200.0,19.62548
128.0,200.0,30.156029
123.0,200.0,30.512333
116.0,200.0,29.861044
