0,1,2
158.0,150.0,-71.53817
161.0,160.0,-70.145134
163.0,171.0,-67.85802
161.0,189.0,-66.24649
166.0,204.0,-63.30962
156.0,198.0,-56.792282
199.0,195.0,-49.1831
114.0,201.0,-40.179897
109.0,200.0,-30.244802
218.0,173.0,-21.4216
142.0,196.0,-17.155556
187.0,120.0,-16.659653
204.0,204.0,-15.600119
171.0,206.0,-11.6786995
212.0,185.0,-7.826098
222.0,169.0,-3.9671466
226.0,168.0,-1.7486299
179.0,204.0,-37.62624
168.0,122.0,-27.845825
174.0,122.0,-19.109386
177.0,122.0,-12.298735
174.0,120.0,-7.165336
206.0,196.0,11.80012
152.0,111.0,15.45841
155.0,109.0,18.856758
158.0,109.0,20.727137
163.0,111.0,18.90089
187.0,203.0,0.56947166
164.0,203.0,2.0999804
168.0,206.0,3.5496957
169.0,206.0,2.888887
156.0,193.0,-14.585924
158.0,193.0,-10.478604
164.0,193.0,-6.7053323
166.0,193.0,-3.9795742
171.0,190.0,-3.3359475
175.0,179.0,-31.990902
199.0,136.0,-24.779106
171.0,200.0,-20.072887
174.0,198.0,-18.020432
174.0,201.0,-21.188429
175.0,179.0,-26.878351
152.0,125.0,2.0337148
152.0,122.0,8.754295
155.0,119.0,13.367635
158.0,119.0,12.986008
155.0,120.0,11.247023
152.0,123.0,6.881441
148.0,181.0,-36.07074
153.0,187.0,-24.257097
158.0,192.0,-14.398286
161.0,192.0,-11.470369
163.0,193.0,-8.819415
169.0,200.0,-6.6332154
188.0,185.0,-8.600084
230.0,173.0,-14.416513
160.0,196.0,-17.94251
158.0,196.0,-22.233051
158.0,196.0,-26.662931
153.0,192.0,-31.804586
150.0,182.0,-36.00257
158.0,192.0,-18.708355
160.0,193.0,-13.509524
163.0,195.0,-10.560026
188.0,187.0,-10.179216
163.0,193.0,-18.685377
160.0,193.0,-22.603525
155.0,192.0,-27.067982
