0,1,2
231.0,234.0,-48.25246
236.0,250.0,-52.934544
241.0,267.0,-57.32376
245.0,281.0,-59.02543
250.0,298.0,-54.722427
259.0,314.0,-42.846775
269.0,326.0,-26.354866
283.0,338.0,-10.692269
300.0,343.0,-4.578916
321.0,336.0,-11.236703
333.0,324.0,-25.884205
345.0,310.0,-41.884525
354.0,293.0,-53.27581
359.0,277.0,-56.914043
361.0,262.0,-55.04521
366.0,243.0,-50.842323
366.0,224.0,-45.923473
241.0,224.0,19.198698
248.0,220.0,31.353388
257.0,217.0,39.00658
267.0,220.0,43.095478
276.0,222.0,44.3109
312.0,220.0,45.431084
321.0,215.0,44.51136
331.0,213.0,40.68385
342.0,213.0,33.575592
349.0,217.0,21.592623
295.0,243.0,39.02671
295.0,258.0,42.546013
297.0,272.0,47.58869
297.0,281.0,46.10351
286.0,286.0,26.96052
290.0,288.0,29.755232
297.0,288.0,30.908623
304.0,288.0,29.647661
309.0,286.0,27.080553
255.0,241.0,22.167702
262.0,241.0,30.413334
269.0,241.0,30.913021
278.0,243.0,27.1324
271.0,246.0,28.673975
262.0,246.0,26.709518
314.0,241.0,28.831131
321.0,236.0,32.708054
331.0,236.0,32.469303
338.0,236.0,24.068876
331.0,241.0,28.435102
321.0,243.0,30.305841
278.0,310.0,15.064619
286.0,307.0,24.566225
293.0,303.0,29.96323
297.0,303.0,30.389366
302.0,303.0,30.067179
312.0,305.0,24.10543
319.0,307.0,13.7237425
312.0,312.0,20.721432
304.0,314.0,23.505503
297.0,314.0,24.289389
293.0,314.0,23.72591
286.0,312.0,21.273306
281.0,310.0,15.621395
293.0,307.0,24.634277
297.0,307.0,25.980528
304.0,307.0,24.447786
316.0,307.0,14.191233
304.0,307.0,24.756487
297.0,307.0,25.351765
293.0,307.0,24.886328
